"","term","E","P","A","instcodes"
"456","uneducated",-2.34,-1.71,-0.61," 10 001000000 000"
"457","unemployed",-2.31,-1.97,-0.56," 10 001000000 000"
"458","unfair",-2.48,-1.36,-0.18," 10 010000000 000"
"459","unforgiving",-2.29,-0.46,-0.25," 10 010000000 000"
"460","unfriendly",-2.61,-1.61,-0.32," 10 010100000 000"
"461","ungrateful",-2.81,-1.44,0.41," 10 010000000 000"
"462","unhappy",-2.41,-1.5,-1.72," 10 100010000 000"
"463","unhealthy",-2.48,-2.07,-1.74," 10 000100000 000"
"464","unkind",-3,-1.32,0.29," 10 010000000 000"
"465","unlucky",-1.93,-1.48,-0.07," 10 000100000 000"
"466","unpopular",-1.41,-1.38,-1.06," 10 000100000 000"
"467","unreasonable",-2.21,-0.03,0.06," 10 010000000 000"
"468","unreliable",-2.74,-1.76,0.21," 10 010000000 000"
"469","unromantic",-1.59,-1.15,-0.94," 10 010000000 000"
"470","unselfish",2.41,1.62,-0.09," 10 010000000 000"
"471","unsophisticated",-0.62,-0.76,0.12," 10 010000000 000"
"472","unsportsmanlike",-2.45,-1.27,0.39," 10 010000000 000"
"473","unstable",-2,-1.94,-0.31," 10 010000000 000"
"474","unsuccessful",-2.18,-1.91,-0.55," 10 000100000 000"
"475","upset",-2.24,-1,0," 10 100000000 000"
"476","vain",-1.68,-0.96,0.54," 10 010000000 000"
"477","vengeful",-2.68,-0.14,1.44," 10 010000000 000"
"478","virtuous",1.68,1.21,0.06," 10 010000000 000"
"479","vivacious",1.52,1.38,1.45," 10 000100000 000"
"480","vulgar",-2.68,-1.43,0.96," 10 000100000 000"
"481","warm",2,1,-0.09," 10 010000000 000"
"482","weak",-1.44,-2.67,-1.28," 10 000100000 000"
"483","wealthy",1.81,2.25,1," 10 001000000 000"
"484","well_bred",1.42,1.54,0.58," 10 001000000 000"
"485","white",0.96,0.48,0.22," 10 001000000 000"
"486","wholesome",1.54,0.29,-0.61," 10 010000000 000"
"487","widowed",-1.87,-0.69,-1.53," 10 001000000 000"
"488","wild",0.64,0.39,2.04," 10 010000000 000"
"489","wise",2.56,2.53,-0.21," 10 010000000 000"
"490","wishy_washy",-1.85,-1.67,-0.91," 10 010000000 000"
"491","withdrawn",-1.6,-1.89,-1.66," 10 010000000 000"
"492","witty",1.94,1.71,0.97," 10 010000000 000"
"493","worried",-1.32,-0.68,-0.32," 10 110000000 000"
"494","worthless",-2.59,-2.35,-1.47," 10 000100000 000"
"495","worthy",2.48,1.64,0.39," 10 000100000 000"
"496","young",2.24,0.97,2.42," 10 001000000 000"
