"","term","E","P","A","instcodes"
"894","tenant",0.73,-0.81,0.88," 11 010000000 000"
"895","textile_worker",0.34,-0.4,-0.57," 11 010000000 000"
"896","the_devil",-3.2,2.4,-1.03," 11 000000100 000"
"897","the_queen",1.38,1.59,-2.18," 01 000100000 000"
"898","thief",-1.76,0.35,0.98," 11 011000000 000"
"899","thug",-1.72,0.33,0.63," 11 101000000 001"
"900","tightwad",-0.93,-0.73,-0.29," 11 110000000 000"
"901","tomboy",0.44,-0.4,1.38," 01 100000000 000"
"902","tool_and_die_maker",1.06,0.38,-0.39," 11 010000000 000"
"903","topless_dancer",0.93,-0.89,2.47," 01 010000001 000"
"904","tot",0.5,-1.45,1.44," 11 000000010 001"
"905","tough",-0.74,1.63,1.28," 10 100000000 100"
"906","townsman",1.04,0.15,-0.55," 11 000100000 000"
"907","trade_union_business_agent",0.62,1.25,-0.07," 11 010000000 000"
"908","trainee",1.08,-1.09,1.46," 11 011111100 000"
"909","traitor",-2.02,-0.67,0.05," 11 100100000 000"
"910","tramp",-1.16,-1.41,1.03," 11 100000000 000"
"911","transsexual",0.02,-0.8,0.4," 11 000000001 101"
"912","transvestite",-0.29,-0.96,1.12," 10 000000001 000"
"913","troll_(mythical)",-1.55,0.31,-1.57," 11 100000000 000"
"914","troublemaker",-1.92,-0.16,0.79," 11 100000000 000"
"915","truant",-0.77,-0.71,1.32," 11 000010000 000"
"916","truck_driver",0.37,-0.25,-0.74," 11 010000000 000"
"917","true_love",2.76,2.12,1.86," 11 000000001 000"
"918","turncoat",-1.01,-1.25,0.13," 11 100100000 000"
"919","tutor",2.25,1.01,0.65," 11 000010000 000"
"920","tv_repairman",0.98,-0.29,-0.36," 11 010000000 000"
"921","tycoon",0.7,2.25,0.09," 11 010000000 000"
"922","typist",0.89,-0.45,0.4," 11 011011000 000"
"923","ukrainian",0.53,0.28,-0.27," 11 000100000 000"
"924","uncle",1.48,0.76,-0.24," 10 000000010 000"
"925","underdog",1.07,-0.35,1.04," 11 100100000 000"
"926","undergraduate",1.51,0.1,1.85," 11 000010000 000"
"927","undertaker",0.52,0.51,-1.28," 11 010000000 000"
"928","urchin",-0.17,-0.84,0.28," 11 100000010 000"
"929","used_car_salesman",-0.18,0.1,0.4," 11 010000000 000"
"930","v.j._(video_jockey)",1.16,0.62,1.85," 11 010000000 000"
"931","vagabond",-0.72,-1.16,-0.84," 11 100000000 000"
"932","vagrant",-1.04,-1.29,-0.54," 11 110000000 000"
"933","vamp",-0.66,0.09,0.63," 01 000000001 000"
"934","vampire_(mythical)",-1.64,1.6,-0.91," 11 100000001 001"
"935","vandal",-2.05,-0.37,1.64," 11 001000000 000"
"936","veterinarian",1.93,1.21,0.37," 11 000001000 000"
"937","victim",-0.33,-2.07,-0.15," 11 101000001 000"
"938","vigilante",-0.5,1.1,1.65," 11 001000000 001"
"939","villain",-2.37,1.48,0.46," 11 001000000 000"
"940","vip",0.6,1.42,0.84," 11 011100000 000"
"941","virgin",1.57,-0.08,2.04," 01 000000001 000"
"942","visitor",1.4,-0.51,0.31," 11 100000000 000"
"943","vixen",1.5,0.61,2.13," 01 100000000 000"
"944","wage_earner",1.18,0.59,0.08," 11 010000000 000"
"945","waif",-0.9,-1.67,0.34," 11 100000000 000"
"946","waiter",1.28,-0.03,1.36," 11 010000000 000"
"947","waitress",1.48,-0.77,1.58," 01 010000000 000"
"948","wallflower",0.3,-0.85,-0.35," 01 100000000 000"
"949","wannabe",-0.77,-1.79,0.72," 11 100000000 000"
"950","warden",0.01,1.96,-1.08," 11 001000000 000"
"951","warlock_(mythical)",-1.45,1.87,-0.94," 10 000000100 000"
"952","wasp_(white_anglo_saxon_protestant)",0.13,0.24,-0.21," 11 100000000 000"
"953","watchman",0.83,0.38,-0.03," 10 011000000 000"
"954","weakling",-0.31,-1.93,-0.08," 11 100000000 000"
"955","web_page_designer",0.99,0.49,1.31," 11 010000000 000"
"956","weirdo",-0.96,-1.4,-0.13," 11 100000000 000"
"957","welder",0.64,0.44,-0.29," 11 010000000 000"
"958","welshman",0.93,0.2,-0.21," 11 000100000 000"
"959","wench",-0.96,-1.47,-0.69," 01 100000001 000"
"960","werewolf_(mythical)",-2.06,2.24,1.8," 11 100000000 000"
"961","west_indian",0.38,0.17,0.23," 11 000100000 000"
"962","western_canadian",1.47,0.25,0.51," 11 000100000 000"
"963","whiner",-1.12,-0.76,0.17," 11 100000000 000"
"964","whiz_kid",1.34,0.89,2.14," 11 000010000 000"
"965","whore",-1.34,-1.51,1.01," 01 010000001 001"
"966","wiccan",0.63,0.32,0.53," 11 000000100 000"
"967","widow",0.84,-1.29,-1.91," 01 000000010 000"
"968","widower",0.09,-0.8,-1.03," 10 000000010 000"
"969","wife",2.38,0.81,1.22," 01 000000011 001"
"970","windbag",-0.59,-0.74,0.14," 11 100000000 000"
"971","winger_(hockey)",1.24,1.96,2.52," 11 110000000 000"
"972","winner",1.67,1.33,1.75," 11 100100000 000"
"973","wino",-1.23,-2.03,-1.15," 11 100000000 000"
"974","wiseguy",-0.46,0.48,0.45," 11 100000000 000"
"975","wit",0.29,0.13,0.87," 11 100000000 000"
"976","witch_(mythical)",-1.84,2.12,-2.35," 01 100000000 000"
"977","witness",1.04,0.69,0.41," 11 001000000 000"
"978","wizard",0.79,2.68,-2.37," 11 000110100 000"
"979","woman",1.92,0.36,1.02," 01 100000001 000"
"980","worker_in_a_meat_packing_plant",0.03,-1.04,-0.06," 11 010000000 000"
"981","worker",1.09,0.04,0.43," 11 010000000 010"
"982","workman",0.96,0.14,0.7," 10 010000000 000"
"983","wretch",-0.88,-1.06,-0.61," 11 100000000 000"
"984","wrongdoer",-1.72,-0.24,0.11," 11 100000000 000"
"985","wuss",-0.99,-1.28,-0.33," 11 100000000 000"
"986","ymca_director",1.33,0.74,0.53," 11 010000000 000"
"987","yokel",-0.15,-1.01,-0.83," 11 100000000 000"
"988","youngster",0.72,-1,2.12," 11 100000010 000"
"989","youth",1.04,-0.48,2.33," 11 100000010 000"
"990","yugoslavian",0.55,0.1,0.11," 11 000100000 000"
"991","yuppie",-0.32,-0.3,0.8," 11 110000000 000"
"992","zombie_(mythical)",-1.8,0.87,-1.75," 11 100000000 000"
"993","zoo_keeper",1.35,-0.15,0.05," 11 010000000 000"
